product_id,tn
20001,1325.1046177590106
20002,1307.126583400515
20003,699.4467376976523
20004,493.71179909563216
20005,526.0133660413403
20006,429.0542451618223
20007,401.80028950934485
20008,300.2386634889946
20009,470.68901185257346
20010,392.55859131396744
20011,352.8619202489558
20012,272.35021893853775
20013,342.13430814794435
20014,298.74078189088266
20015,301.6657028041156
20016,270.0928131211766
20017,227.5288207098068
20018,216.707747819236
20019,288.5186957924416
20020,267.0251096558969
20021,242.0342602075496
20022,232.0560319656879
20023,233.68193177538987
20024,218.8548328589424
20025,227.49776113905529
20026,234.4060699527453
20027,215.1189436431505
20028,189.70267997633556
20029,167.50737064889324
20030,108.75558812589733
20031,187.41903340318186
20032,417.05444037654377
20033,147.36427545201383
20035,165.368021474842
20037,134.391609993048
20038,168.73345649760174
20039,130.85326063479556
20041,128.90690576597768
20042,145.4748498586385
20043,129.68600745476334
20044,146.65669168948608
20045,138.9832796946373
20046,156.01053038310073
20047,137.68257502771968
20049,163.4585123450992
20050,129.39579940962957
20051,127.07980471843193
20052,94.61322849855563
20053,141.18606443322648
20054,128.46942920231118
20055,90.3348336499342
20056,87.2170153723097
20057,127.25826317668448
20058,111.98277332706225
20059,136.7803708580708
20061,117.57843277884845
20062,100.65346867479911
20063,122.04182030559664
20065,105.90684328734528
20066,119.59757918926243
20067,108.53594440683239
20068,102.7314295951453
20069,122.21827002627546
20070,102.78180515896608
20071,113.4770933603459
20072,76.4619513619433
20073,107.83198313989722
20074,89.16883786134329
20075,136.28430487575113
20076,95.88598502065757
20077,83.04406426601528
20079,50.486953126553274
20080,56.3811496478517
20081,84.4153810587517
20082,75.2658291613939
20084,116.38587418110835
20085,186.06958120063192
20086,56.785629092863736
20087,78.86931435905095
20089,180.8839617126153
20090,63.03176171590151
20091,96.67948624026978
20092,58.41962903669578
20093,73.37616298398873
20094,78.34110416586357
20095,56.846109366030554
20096,60.802623729525635
20097,64.61804422702305
20099,66.73563406702185
20100,36.220941457486774
20101,74.79125089370105
20102,37.2934982212678
20103,74.52817143059757
20106,68.60424367145487
20107,76.71413905948103
20108,64.00714461989341
20109,59.816275485568475
20111,74.92909426408684
20112,87.22782009324229
20114,56.587214892237284
20116,89.42325671088938
20117,45.88340922411669
20118,63.85057501171305
20119,61.18510282617488
20120,60.53347511823265
20121,74.23604252161539
20122,66.53374637909342
20123,59.66317965970833
20124,47.6079414661637
20125,60.892142878549535
20126,98.60092565883747
20127,261.6067602687889
20129,58.39555569867766
20130,99.2562505048149
20132,49.51750838540271
20133,52.66372673019939
20134,61.49003806241719
20135,86.23241312059146
20137,47.894619788844196
20138,38.15371898711013
20139,61.062243653916745
20140,61.61715862189715
20142,47.74830983184701
20143,75.40668806254152
20144,49.83606510456276
20145,60.93706429763388
20146,40.99201216509276
20148,59.67479068883343
20150,88.82024674037739
20151,37.200863525956
20152,42.050358106585705
20153,54.272980448676854
20155,53.6538168409415
20157,55.84595284367681
20158,58.79951752060272
20159,68.55017557500413
20160,46.39476820290408
20161,53.236690252054224
20162,50.96900133000326
20164,67.0159496774992
20166,45.835080699421226
20167,45.54098731169815
20168,21.16403748633997
20170,72.22455960505386
20174,107.56357696240266
20175,34.9207826838921
20176,36.2849743052452
20177,33.775402687404274
20179,34.555335271398704
20180,32.05470323746036
20181,35.036541910812275
20182,34.13828513943544
20183,21.865213291337984
20184,31.79403460312262
20187,31.12690726686646
20188,31.512026383713838
20189,34.95648200783429
20192,31.902728695354266
20193,31.840143765481933
20196,31.958621810696705
20197,28.613137370981605
20198,32.89525979973356
20200,31.67425156231763
20201,25.320905802124678
20202,25.544250377237795
20203,54.61744186193814
20205,34.41624557481512
20206,26.183764301978137
20207,19.08376202223178
20208,30.52688556864998
20209,25.571585658681737
20210,82.96793565845397
20211,20.497133779593998
20212,25.202039978364912
20213,64.9447782351571
20215,27.250022207693444
20216,21.090715022483412
20218,27.707923851928022
20219,23.370117300586344
20220,23.235248457003987
20222,20.816819602748513
20224,28.07115630252569
20225,18.211060311932847
20226,20.27112171534528
20227,42.79799867169204
20228,12.570941102641687
20230,19.785408522867577
20231,19.234723345508495
20232,30.914192945197897
20233,27.440809533618825
20234,20.77963770823714
20235,37.16567959330147
20236,51.04556272609342
20237,39.92907432115632
20238,20.252316185653445
20239,21.137205246908415
20240,19.32162323666243
20241,19.075906125493677
20242,11.467503158023522
20244,17.18258890662788
20246,20.42995173777958
20249,19.110069542132372
20251,20.669401045629378
20252,18.530799449896847
20253,20.068594147696995
20254,21.39950653670231
20255,15.976587866106073
20256,15.901196263526781
20257,52.58935002783348
20259,18.485793034554057
20261,49.65837913249574
20262,23.707756003720913
20263,18.996273318236653
20264,17.132931187496432
20265,19.743938648056737
20266,36.05400699095059
20267,19.034333655508583
20268,17.896097895789442
20269,16.674120979988718
20270,20.175918092257277
20271,18.094955287257537
20272,14.723546115666647
20273,15.377432738446444
20275,18.735835936218685
20276,16.876217856365734
20277,15.969153593886077
20278,12.894931430858188
20280,15.562309558825973
20281,15.433232145164464
20282,17.83355093903734
20283,14.846566099529444
20284,13.922068099753949
20285,14.09234004767498
20286,41.7519043583437
20288,15.741045054297837
20289,14.4729526356544
20290,16.212775401212305
20291,13.881361614909588
20292,13.617507670007047
20295,13.178183203904746
20296,16.46476850068341
20297,30.33394273876052
20298,15.232258010423601
20299,14.589062392802848
20300,15.265465679538726
20301,11.870170885436005
20302,15.912960986834713
20303,16.163692133294727
20304,10.495707669390901
20305,15.480408488891992
20306,26.50350327681369
20307,12.497656381024763
20309,15.732265322045473
20310,16.79911058479787
20311,18.03039508540187
20313,21.341760381149413
20314,15.433051113198331
20315,14.281850787580453
20316,23.39814094474183
20317,12.938756797176563
20319,14.830851237989691
20320,13.050648051945089
20321,16.892658790498185
20322,9.05768707433989
20323,24.878380105406023
20324,11.846313019481508
20325,5.6806469190055875
20326,13.869128490478872
20327,12.224982596775082
20328,12.74906498612673
20329,11.54682259886161
20330,13.039183207557674
20332,11.576478789959447
20334,19.764163781672856
20335,11.618600672601076
20336,12.26885685060988
20337,13.665641200590537
20338,11.094250132697415
20340,20.323201580151707
20341,10.15787492625294
20342,14.215163762028771
20343,11.952776156288076
20344,17.748204578616406
20346,11.485898979905818
20348,17.013967458892235
20349,12.762174738828147
20350,10.984058783172127
20351,16.162803660668196
20352,14.125709151495917
20353,10.079766722267225
20354,12.21243238086356
20355,34.33494933554912
20356,12.604096546063001
20357,14.077410039486356
20358,11.002451298278302
20359,11.683635376744784
20361,14.939462522952278
20362,7.333038564014157
20364,28.443011663078046
20365,11.76913081847277
20366,11.016270356278122
20367,10.662310255716472
20368,16.88891271660592
20372,7.869595912235193
20375,8.0845467604836
20377,10.024963601639854
20378,16.07024981887255
20379,8.360297139506471
20380,12.912054471836376
20381,14.035565251107542
20382,8.250536839907872
20383,8.263240270261372
20384,10.202232714548362
20385,8.271168222909399
20386,11.014774707373553
20387,11.78819913484106
20388,9.898758941362875
20389,30.17036302738088
20390,10.31060715018495
20395,18.078495407348232
20396,8.802607458247895
20398,8.150411305693735
20400,10.047524364158665
20401,9.962724492798475
20402,12.25453842506618
20403,11.746173393408412
20404,8.516724182681962
20406,10.30923586354896
20407,8.588107182954136
20408,14.93241582951963
20409,5.439947836931266
20410,8.386016588746518
20411,9.768298371129214
20414,30.470779559129692
20415,5.88748337674735
20416,3.6077436235188096
20417,10.032407392401845
20418,2.653100015317471
20419,10.474109431379306
20421,11.316961848987356
20422,3.469464220637339
20424,7.553407062828609
20426,6.326986108362631
20428,3.8084070189450117
20429,3.1045152517022925
20432,8.203489293907698
20433,11.470280855613765
20434,9.35228264150199
20438,12.125661004776529
20440,26.865282365716205
20442,21.378107003850594
20443,7.620734557422097
20447,7.905152262160705
20449,3.5542052267999624
20450,9.550833623984762
20453,11.713504770240313
20456,6.674529105455226
20458,24.08637100694319
20459,14.482450259889802
20460,14.55345453443498
20463,9.381371933828994
20464,5.93326624101354
20465,6.294604669010747
20466,7.880546710683521
20469,8.530738082624008
20470,8.21959406608627
20473,6.63469138751442
20474,7.6700939566730115
20476,20.950233126614904
20477,13.132215298260624
20478,5.533612673111606
20479,10.078658950835246
20480,5.608419265634054
20481,8.016098465848012
20482,6.9294568373166445
20483,8.023469855911927
20484,6.512207133536572
20488,10.731206376978701
20490,2.339725894761941
20491,13.444085083820056
20495,13.513454387430773
20496,7.12503365611077
20497,5.68242640556626
20500,8.086666246608678
20502,5.682069288809791
20503,12.762327594227397
20505,7.252441304586239
20508,4.252333443191144
20509,2.5066778755273456
20510,11.472467243561635
20513,9.517310153917787
