product_id,tn
20001,1144.3785292556938
20002,1130.7276054533997
20003,731.6944039583568
20004,567.3948757794748
20005,506.7031921107019
20006,468.71403996297477
20007,407.0454335280141
20008,442.1943132395143
20009,469.78536806024374
20010,437.9892668966928
20011,364.93605854964323
20012,280.82792615094104
20013,360.1783160271698
20014,338.9601928685569
20015,342.85768349518315
20016,271.3362192272384
20017,268.63066659228986
20018,268.6902435768684
20019,303.39367643773096
20020,251.9643126003998
20021,268.88276046533576
20022,267.4776795567275
20023,205.41807238000152
20024,190.76684180597175
20025,210.35810985671424
20026,256.658747433082
20027,223.44153731412678
20028,259.247799145652
20029,186.03932758086768
20030,114.31762640727452
20031,194.89238709090108
20032,573.0057380376545
20033,122.65769295897304
20035,173.46764212895894
20037,193.75805766726444
20038,169.73975478251097
20039,113.38820040137698
20041,137.0835467671561
20042,154.97614714296017
20043,140.4274349148842
20044,174.46749355299622
20045,144.55632282965465
20046,131.58237748067253
20047,178.7354894755534
20049,154.69474082903076
20050,131.44724360306435
20051,125.07418276184481
20052,88.56391040739724
20053,164.33156635512094
20054,133.7799011850886
20055,101.56269268588007
20056,84.88704607276019
20057,136.31617934588883
20058,109.49438092265764
20059,138.8326430065186
20061,123.82441867205803
20062,103.26899175459216
20063,114.66973019494897
20065,113.27149007310949
20066,128.654935720378
20067,96.52999082763777
20068,103.88406728447754
20069,143.5350902740052
20070,113.90786462663552
20071,135.32839264788822
20072,98.7666108088085
20073,96.29886367821337
20074,82.07801820909302
20075,128.97085850237937
20076,100.01594982026933
20077,104.81331929284958
20079,70.70551241882019
20080,89.65376822273623
20081,83.05636036713194
20082,66.14355736049347
20084,117.71713013851777
20085,156.8898387494732
20086,67.22667243238818
20087,58.503100542381375
20089,187.3228402272918
20090,84.65929302184216
20091,107.01855764195523
20092,60.02217644956771
20093,79.1477324556777
20094,98.93580232450233
20095,52.09107697705853
20096,81.07815006678787
20097,66.10721166496602
20099,77.85284434026075
20100,58.64755559963337
20101,67.42879134642607
20102,34.77559566830334
20103,82.40296922223085
20106,61.96009990839197
20107,74.31284514165765
20108,60.42965304537654
20109,61.066517804170886
20111,79.97494037389198
20112,69.9891198314853
20114,55.22931128886263
20116,74.15384928940948
20117,53.16385596833411
20118,53.045440543403366
20119,43.81493737129431
20120,54.784188082794074
20121,70.95867998349397
20122,68.28613965135008
20123,54.066456211837945
20124,48.37046524060466
20125,54.99719002550721
20126,109.64317171677543
20127,213.75438102687892
20129,53.57715457393273
20130,113.0880992731149
20132,54.503830718233
20133,61.58848094912877
20134,58.710263029265235
20135,56.483728557473256
20137,48.75040642877275
20138,45.29526940256231
20139,54.909489060186644
20140,50.1378250979086
20142,60.2720929369898
20143,108.58567539727011
20144,58.235578819193755
20145,53.00071058498845
20146,43.77127168523295
20148,67.81136670261407
20150,110.7741940144387
20151,38.74617909803038
20152,61.10345473433832
20153,54.540065227142094
20155,49.30258301615903
20157,57.61191904593332
20158,37.48402453010563
20159,80.25168592290986
20160,49.85058447666171
20161,57.28600001098994
20162,31.193645457723186
20164,61.50198878367964
20166,51.889190572436426
20167,39.70589324054647
20168,27.14728140242492
20170,77.13542719555203
20174,114.08694041052593
20175,38.2797372821712
20176,36.402051058585336
20177,36.26518441888718
20179,19.01528901650604
20180,33.82639151724675
20181,36.344395958682206
20182,39.140132953724766
20183,22.18747647672768
20184,34.235028657072064
20187,36.586028409519805
20188,30.664470150074948
20189,38.22089603279763
20192,47.38726077324041
20193,36.26287553679064
20196,29.34519572182244
20197,30.421055502969296
20198,36.397771528523
20200,33.24426606085347
20201,25.61371447723055
20202,29.16778742615928
20203,53.66317456229305
20205,35.52336962613947
20206,28.318538677808586
20207,20.240024253008666
20208,28.04940377827802
20209,24.513160893672225
20210,82.25638156584543
20211,28.84849504225775
20212,30.382152217189613
20213,76.8026650235157
20215,27.5100857633354
